,step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
3621167,274,3237.68,201073.0,197835.32,0.0,0.0,0,0,0,0,1,0
1606157,156,72727.23,22246.0,94973.23,152113.35,79386.12,0,1,0,0,0,0
1513968,153,12963.88,0.0,0.0,0.0,0.0,0,0,0,0,1,0
175840,12,47466.77,47521.0,54.23,13089.0,0.0,0,0,1,0,0,0
2066933,181,2359.95,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3316110,252,138297.76,0.0,0.0,197672.12,335969.88,0,0,0,0,0,1
2586137,207,294169.97,0.0,0.0,3104840.55,3399010.52,0,0,0,0,0,1
2044411,181,57464.54,39973.0,0.0,0.0,0.0,0,0,0,0,1,0
3556254,260,348.33,95538.44,95190.11,0.0,0.0,0,0,0,0,1,0
3467631,258,274147.8,0.0,0.0,4509225.06,4783372.86,0,0,0,0,0,1
3998455,298,14313.39,34344.83,20031.44,0.0,0.0,0,0,0,0,1,0
5111668,355,15478.68,25891.01,10412.33,0.0,0.0,0,0,0,0,1,0
5049078,354,110618.96,17375.0,127993.96,3344240.34,3233621.39,0,1,0,0,0,0
6170923,563,250326.37,18759.0,269085.37,43259.85,0.0,0,1,0,0,0,0
2790722,215,3123.86,4776.0,1652.14,0.0,0.0,0,0,0,0,1,0
436042,18,849597.26,28962.0,0.0,0.0,849597.26,0,0,0,0,0,1
5359950,375,98309.77,587.0,0.0,109776.37,208086.14,0,0,1,0,0,0
3490131,258,20530.13,0.0,20530.13,413164.3,392634.17,0,1,0,0,0,0
3137701,236,129927.86,1200872.78,1330800.63,1343091.15,1213163.29,0,1,0,0,0,0
5536205,381,70578.99,0.0,0.0,6290446.76,6361025.75,0,0,1,0,0,0
4321122,308,22098.38,0.0,0.0,77135.11,99233.49,0,0,1,0,0,0
5109782,355,65029.57,11737.0,0.0,397678.2,462707.78,0,0,1,0,0,0
1372130,138,247257.47,0.0,0.0,736473.38,2456328.92,0,0,1,0,0,0
6049765,493,67389.99,139571.63,72181.63,373561.12,440951.12,0,0,1,0,0,0
2988627,231,8275.06,428174.2,419899.14,0.0,0.0,0,0,0,0,1,0
3305927,252,12383.58,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2638799,209,136688.51,35318.0,172006.51,19047.1,0.0,0,1,0,0,0,0
2888778,228,16189.42,90783.0,74593.58,0.0,0.0,0,0,0,0,1,0
6158872,548,474299.85,0.0,0.0,546557.85,1020857.7,0,0,0,0,0,1
2471939,204,193236.93,0.0,0.0,197705.61,390942.54,0,0,1,0,0,0
3501403,259,12110.81,237516.36,225405.55,0.0,0.0,0,0,0,0,1,0
5748301,399,183991.75,0.0,0.0,200505.8,384497.55,0,0,1,0,0,0
3357159,254,266967.49,0.0,0.0,8054870.64,8321838.12,0,0,1,0,0,0
6256592,598,1409.35,11209.0,9799.65,0.0,0.0,0,0,0,0,1,0
5119568,356,3884746.85,0.0,0.0,10136626.52,14021373.38,0,0,0,0,0,1
3224165,250,32203.75,49656.0,81859.75,0.0,51449.42,0,1,0,0,0,0
2673341,210,176395.85,0.0,0.0,825701.29,1002097.15,0,0,1,0,0,0
2680754,210,9129.26,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5061373,354,162896.03,14958.0,0.0,90645.61,253541.64,0,0,1,0,0,0
3654447,275,75839.02,0.0,0.0,1624627.23,1700466.25,0,0,1,0,0,0
6015770,451,3497.69,194200.15,190702.46,0.0,0.0,0,0,0,0,1,0
1932248,177,361511.75,0.0,0.0,1984862.72,2346374.47,0,0,1,0,0,0
3788336,280,381.69,36653.09,36271.4,0.0,0.0,0,0,0,0,1,0
5167654,358,22321.47,4040.0,0.0,0.0,0.0,0,0,0,0,1,0
1478834,141,135837.05,198382.0,334219.05,4656729.42,4719567.85,0,1,0,0,0,0
244209,14,203286.5,115972.0,0.0,832945.88,1002360.53,0,0,1,0,0,0
818296,40,238665.57,70539.0,309204.57,0.0,0.0,0,1,0,0,0,0
2991539,232,2856.56,22306.0,19449.44,691079.6,693936.16,0,0,0,1,0,0
666683,36,50951.74,7706.0,0.0,2759.26,53711.0,0,0,1,0,0,0
141848,11,12985.59,0.0,0.0,73364.39,0.0,0,0,1,0,0,0
1092235,130,655810.79,0.0,0.0,974873.58,1630684.36,0,0,0,0,0,1
3907852,284,61132.38,0.0,0.0,255037.61,316169.99,0,0,1,0,0,0
2010888,180,10087.38,790557.16,800644.54,36313.15,26225.78,0,1,0,0,0,0
193912,13,5333.71,40188.0,34854.29,0.0,0.0,0,0,0,0,1,0
506997,20,65850.81,3083.0,0.0,170445.24,236296.04,0,0,1,0,0,0
1741396,161,55747.68,2368.0,0.0,800669.78,856417.46,0,0,1,0,0,0
3413717,256,49207.63,51039.0,1831.37,414464.64,463672.27,0,0,1,0,0,0
385905,17,209956.79,6505.0,0.0,94763.93,304720.72,0,0,0,0,0,1
2140090,184,14510.49,100255.0,85744.51,622471.46,636981.94,0,0,1,0,0,0
3635726,274,396051.3,21133.0,417184.3,0.0,0.0,0,1,0,0,0,0
2455596,203,36554.86,58880.0,22325.14,0.0,36554.86,0,0,1,0,0,0
2271307,187,96643.12,20500.0,0.0,209550.88,306194.01,0,0,1,0,0,0
2605984,208,235176.1,0.0,0.0,351525.29,933838.3,0,0,0,0,0,1
3685365,276,7061.28,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3290694,252,17957.27,40591.93,22634.66,0.0,0.0,0,0,0,0,1,0
5091174,355,314445.64,100323.0,414768.64,0.0,0.0,0,1,0,0,0,0
857454,41,94774.49,704594.54,609820.05,279987.93,584487.27,0,0,1,0,0,0
1700897,159,19043.63,23815.0,4771.37,0.0,0.0,0,0,0,0,1,0
5641685,396,53418.3,9221.0,0.0,165102.59,218520.89,0,0,1,0,0,0
2578960,207,1039.58,141103.0,140063.42,0.0,0.0,0,0,0,0,1,0
4422500,322,411326.48,663238.0,251911.52,1186676.24,1598002.72,0,0,1,0,0,0
1637727,157,326665.94,0.0,0.0,1920247.1,2246913.04,0,0,1,0,0,0
2769544,213,3969.71,101727.84,97758.13,789225.25,793194.96,0,0,0,1,0,0
408416,18,57016.44,0.0,0.0,599037.91,656054.35,0,0,1,0,0,0
3558233,260,203245.59,0.0,0.0,615287.01,818532.59,0,0,1,0,0,0
6275076,637,53793.78,111840.0,58046.22,0.0,0.0,0,0,0,0,1,0
4832921,347,292441.77,949.0,0.0,288191.96,580633.74,0,0,1,0,0,0
1414031,139,235227.14,0.0,0.0,7716325.63,7951552.78,0,0,1,0,0,0
3533607,259,119056.19,0.0,0.0,184129.64,303185.84,0,0,1,0,0,0
1966491,178,13872.09,0.0,0.0,31895.0,23034.48,0,0,1,0,0,0
4823561,346,31434.81,51932.0,83366.81,0.0,0.0,0,1,0,0,0,0
3441060,257,194737.61,7858.0,0.0,18053.07,212790.67,0,0,1,0,0,0
1339662,137,140569.06,15638.0,0.0,3294895.06,3435464.12,0,0,1,0,0,0
690699,36,102533.99,0.0,0.0,113266.45,215800.43,0,0,1,0,0,0
2797149,216,4521.39,5297.0,775.61,0.0,0.0,0,0,0,0,1,0
4402659,321,16166.06,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3162011,237,325.79,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7599,7,328175.59,45378.0,0.0,12428323.11,12450400.32,0,0,0,0,0,1
5188731,369,149201.23,11225.0,0.0,995886.1,1145087.33,0,0,1,0,0,0
3147173,236,39128.55,60588.0,21459.45,162411.66,201540.21,0,0,1,0,0,0
3613979,273,6216.18,0.0,0.0,0.0,0.0,0,0,0,0,1,0
6159428,548,313355.12,658.0,0.0,587535.38,900890.5,0,0,1,0,0,0
3539778,260,116401.47,0.0,0.0,1012855.5,1129256.97,0,0,1,0,0,0
2351286,189,2774.86,1462183.6,1459408.75,0.0,0.0,0,0,0,0,1,0
3245150,250,174351.93,234537.0,60185.07,384479.9,558831.83,0,0,1,0,0,0
3753599,279,116847.53,18507.0,0.0,0.0,116847.53,0,0,1,0,0,0
4882273,348,2141965.01,15408.0,0.0,1490857.03,3632822.04,0,0,0,0,0,1
6201030,576,1528.62,7024.0,5495.38,0.0,0.0,0,0,0,0,1,0
5303259,373,10923.21,0.0,0.0,0.0,0.0,0,0,0,0,1,0
951678,44,17604.32,583892.0,566287.68,0.0,0.0,0,0,0,0,1,0
331196,16,22832.28,6927.0,0.0,0.0,0.0,0,0,0,0,1,0
5753687,399,449666.45,3602790.74,4052457.19,882603.08,432936.63,0,1,0,0,0,0
979101,44,3445.43,0.0,0.0,0.0,0.0,0,0,0,0,1,0
911785,43,570541.98,19994.0,0.0,10522451.78,11092993.76,0,0,0,0,0,1
2121761,183,310586.38,31484.0,342070.38,91663.23,0.0,0,1,0,0,0,0
5695299,397,3487.4,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3928104,285,90779.75,3102715.62,3193495.37,466988.92,376209.17,0,1,0,0,0,0
3458742,257,2564.38,50229.3,47664.92,0.0,0.0,0,0,0,0,1,0
4011101,299,65371.29,4219565.91,4284937.2,4744808.23,4679436.94,0,1,0,0,0,0
1703962,160,22444.8,5050.0,0.0,0.0,0.0,0,0,0,0,1,0
3943650,286,47318.52,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3738635,278,94542.77,0.0,0.0,389619.48,484162.25,0,0,1,0,0,0
55229,9,206915.36,0.0,0.0,244826.55,488237.69,0,0,0,0,0,1
5080455,355,25997.34,0.0,0.0,1774125.51,1800122.85,0,0,1,0,0,0
4461844,323,327754.91,3489006.7,3816761.62,3537763.6,3210008.69,0,1,0,0,0,0
1490405,142,13966.84,10309.5,0.0,0.0,0.0,0,0,0,0,1,0
2651803,209,238801.25,31349.0,0.0,3123372.9,3362174.16,0,0,1,0,0,0
3979198,297,1197.9,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1748186,161,147436.82,73361.0,0.0,0.0,147436.82,0,0,1,0,0,0
4801767,346,133485.78,0.0,0.0,7044732.89,7178218.67,0,0,0,0,0,1
4468281,324,251307.23,7643317.65,7894624.88,2019253.46,1767946.23,0,1,0,0,0,0
2197645,185,132411.07,26600.0,0.0,419036.13,551447.2,0,0,1,0,0,0
879801,42,62280.71,0.0,0.0,4619685.93,4681966.64,0,0,1,0,0,0
4679960,331,2546.55,194.0,0.0,0.0,0.0,0,0,0,0,1,0
3857270,283,8936.47,266.0,0.0,0.0,0.0,0,0,0,0,1,0
3062294,234,2668.61,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3849074,282,93627.83,0.0,0.0,106789.29,200417.12,0,0,1,0,0,0
5570097,393,32528.58,30947.0,63475.58,0.0,0.0,0,1,0,0,0,0
5177421,359,138738.27,8794526.35,8933264.61,1608309.72,1469571.45,0,1,0,0,0,0
5855822,402,566277.53,0.0,0.0,8595246.06,9161523.59,0,0,1,0,0,0
3689126,276,162601.18,0.0,0.0,1446418.08,1609019.27,0,0,1,0,0,0
3027321,233,6582.55,99050.0,92467.45,755.0,0.0,0,0,1,0,0,0
1793476,162,203831.48,0.0,0.0,456725.62,840345.77,0,0,1,0,0,0
3600031,263,2293.98,60594.0,58300.02,56852.18,59146.15,0,0,0,1,0,0
2662871,210,10804.46,314267.0,303462.54,761975.03,772779.5,0,0,1,0,0,0
1825039,163,990.44,0.0,0.0,0.0,0.0,0,0,0,0,1,0
33,1,5307.88,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1002171,45,22469.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5362009,375,12062.32,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5468486,379,15089.3,0.0,0.0,0.0,0.0,0,0,0,0,1,0
383272,17,172572.5,1516999.69,1689572.19,2594397.51,2313467.81,0,1,0,0,0,0
4254830,306,32021.42,10518.0,0.0,0.0,0.0,0,0,0,0,1,0
4885013,348,240831.61,609122.0,849953.61,2684632.8,2443801.19,0,1,0,0,0,0
1302364,136,113092.87,6843855.87,6956948.74,3826819.51,3713726.63,0,1,0,0,0,0
3462709,257,8345.4,240520.0,232174.6,0.0,0.0,0,0,0,0,1,0
587336,33,35587.52,3173.0,0.0,189185.73,333036.32,0,0,1,0,0,0
3371254,254,2252.3,67.0,0.0,0.0,0.0,0,0,0,0,1,0
6076735,518,30584.57,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3083278,235,7247.52,293507.59,286260.07,0.0,0.0,0,0,0,0,1,0
2169117,185,33888.32,677.0,0.0,0.0,0.0,0,0,0,0,1,0
3952704,287,17976.78,0.0,0.0,242841.45,260818.23,0,0,1,0,0,0
2049041,181,161820.6,27517.0,189337.6,2976278.67,2814458.07,0,1,0,0,0,0
2345505,189,266760.76,175781.0,0.0,290820.32,557581.08,0,0,0,0,0,1
5413307,378,7670.49,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5884312,403,19140.67,0.0,0.0,0.0,0.0,0,0,0,0,1,0
322338,16,2993.53,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5580717,393,23707.74,0.0,0.0,160261.7,183969.45,0,0,1,0,0,0
5034104,354,146.21,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3704343,277,240757.71,372.0,0.0,49567.48,290325.19,0,0,1,0,0,0
1602844,156,78383.65,271852.0,350235.65,0.0,0.0,0,1,0,0,0,0
3927827,285,16835.74,125952.0,142787.74,0.0,0.0,0,1,0,0,0,0
5393034,377,26493.87,32745.0,6251.13,423167.94,449661.81,0,0,1,0,0,0
5363039,375,999.32,100.0,0.0,0.0,0.0,0,0,0,0,1,0
2802552,225,117217.19,99103.0,0.0,833278.03,950495.21,0,0,1,0,0,0
1976398,178,1599.87,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5816330,401,280067.44,0.0,0.0,659813.59,939881.02,0,0,1,0,0,0
3705956,277,93355.67,7133962.28,7227317.95,17247147.04,17153791.37,0,1,0,0,0,0
789194,40,7088.65,14585752.49,14592841.14,423368.3,416279.65,0,1,0,0,0,0
5398361,377,72176.87,0.0,0.0,502991.53,575168.4,0,0,1,0,0,0
4822674,346,187415.8,8012.0,0.0,0.0,187415.8,0,0,1,0,0,0
3356488,254,828.61,71259.0,70430.39,1078200.0,1079028.61,0,0,0,1,0,0
1258265,134,38546.06,18533378.38,18571924.44,114458.3,75912.24,0,1,0,0,0,0
3027186,233,10821.79,0.0,0.0,0.0,0.0,0,0,0,0,1,0
422673,18,201696.79,0.0,0.0,279890.52,481587.3,0,0,1,0,0,0
1971154,178,7393.19,23356.0,15962.81,0.0,0.0,0,0,0,0,1,0
1930306,169,43458.94,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1431110,139,270962.43,590.0,0.0,0.0,270962.43,0,0,0,0,0,1
3195541,249,310.12,294.0,0.0,0.0,0.0,0,0,0,0,1,0
214668,13,6883.51,5147.0,0.0,0.0,0.0,0,0,0,0,1,0
558779,22,12494.8,52983.0,40488.2,0.0,0.0,0,0,0,0,1,0
1474227,141,10458.74,232523.76,222065.02,0.0,0.0,0,0,0,0,1,0
5327439,374,11030.09,3915.0,0.0,0.0,0.0,0,0,0,0,1,0
651518,35,59717.79,12478.0,0.0,263633.09,323350.88,0,0,1,0,0,0
3874222,283,249759.3,169973.0,419732.3,298653.65,48894.35,0,1,0,0,0,0
4324724,308,32333.53,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2666754,210,305820.43,0.0,0.0,7476154.3,7781974.73,0,0,1,0,0,0
2795340,216,217203.04,36709.0,253912.04,0.0,0.0,0,1,0,0,0,0
2513898,205,104621.56,0.0,0.0,259046.96,363668.53,0,0,1,0,0,0
2758721,212,7074.83,216001.02,208926.19,0.0,0.0,0,0,0,0,1,0
3994021,298,219226.91,90070.0,0.0,0.0,219226.91,0,0,1,0,0,0
4623,4,97808.48,50184.53,0.0,147962.31,245770.79,0,0,0,0,0,1
2700709,211,134460.72,6167.0,0.0,0.0,134460.72,0,0,1,0,0,0
5857624,402,10925.88,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1212012,133,83623.93,11188.0,0.0,1086951.23,1170575.16,0,0,1,0,0,0
1155277,131,186163.59,0.0,0.0,3655749.89,3841913.47,0,0,1,0,0,0
5762445,400,374444.34,87164.0,461608.34,0.0,0.0,0,1,0,0,0,0
6320383,687,4699.92,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5168633,358,21873.54,101911.0,80037.46,0.0,0.0,0,0,0,0,1,0
114597,11,248557.46,156242.89,0.0,2225470.07,2557362.03,0,0,1,0,0,0
1494560,142,5731.5,167052.0,161320.5,0.0,0.0,0,0,0,0,1,0
3595979,262,84357.75,12470.37,0.0,1211415.72,1295773.47,0,0,0,0,0,1
1288478,135,62746.46,1207174.83,1269921.3,1749865.46,1687119.0,0,1,0,0,0,0
1299916,136,38704.59,0.0,0.0,393514.78,432219.37,0,0,1,0,0,0
2494944,204,9506.84,67390.0,57883.16,0.0,0.0,0,0,0,0,1,0
5529183,381,33768.82,9614.0,43382.82,2683112.54,2649343.72,0,1,0,0,0,0
5045693,354,218933.24,0.0,0.0,308552.61,527485.86,0,0,1,0,0,0
1073168,129,13407.56,0.0,0.0,65217.11,78624.67,0,0,1,0,0,0
5644654,396,97854.88,0.0,0.0,2875131.6,2972986.49,0,0,0,0,0,1
3486899,258,2352.51,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5678708,397,192128.83,0.0,0.0,859814.33,1051943.16,0,0,1,0,0,0
5113295,355,88037.47,36575.0,124612.47,0.0,0.0,0,1,0,0,0,0
3539960,260,174814.36,977.0,0.0,424947.21,599761.57,0,0,1,0,0,0
4531161,326,2264.54,20064389.55,20066654.09,153748.07,151483.53,0,1,0,0,0,0
5817491,401,102700.25,0.0,0.0,7269683.36,7372383.62,0,0,1,0,0,0
3769408,280,267.35,40847.0,40579.65,0.0,0.0,0,0,0,0,1,0
5468343,379,159570.22,9950271.19,10109841.41,932354.49,772784.27,0,1,0,0,0,0
6198063,574,5928.86,27843.0,21914.14,0.0,0.0,0,0,0,0,1,0
2024394,180,505133.14,542.0,0.0,0.0,482514.78,0,0,1,0,0,0
1566136,155,172556.73,157857.0,0.0,2903899.19,3076455.92,0,0,1,0,0,0
4992680,352,38358.04,10199116.95,10237474.99,462335.16,423977.12,0,1,0,0,0,0
170623,12,85048.27,274.0,85322.27,530488.0,683392.98,0,1,0,0,0,0
2093595,182,225792.88,9152.0,0.0,0.0,225792.88,0,0,1,0,0,0
1742051,161,883778.99,14054.0,0.0,19090.98,902869.97,0,0,0,0,0,1
4990292,352,35653.63,852.0,0.0,0.0,0.0,0,0,0,0,1,0
2326967,188,14149.18,0.0,0.0,0.0,0.0,0,0,0,0,1,0
447147,19,366976.93,200080.0,567056.93,0.0,0.0,0,1,0,0,0,0
1857316,164,187999.72,34.0,0.0,304365.06,492364.78,0,0,1,0,0,0
4996228,352,359870.59,0.0,0.0,2764059.15,3123929.73,0,0,1,0,0,0
6241583,595,58206.86,68668.0,126874.86,1853643.24,1795436.38,0,1,0,0,0,0
2977943,231,5800.79,15283.16,9482.37,0.0,0.0,0,0,0,0,1,0
1301282,136,80504.66,24490.0,0.0,3363525.73,3444030.39,0,0,1,0,0,0
2286237,187,207673.58,20317.0,0.0,0.0,207673.58,0,0,1,0,0,0
6318658,687,328114.53,53569.0,381683.53,624016.82,295902.29,0,1,0,0,0,0
566634,23,15615.81,704.0,0.0,0.0,0.0,0,0,0,0,1,0
6005182,429,102387.4,30804.0,0.0,0.0,102387.4,0,0,1,0,0,0
1897167,165,146416.16,184600.53,38184.37,538428.86,684845.02,0,0,1,0,0,0
4250020,306,19045.34,0.0,0.0,0.0,0.0,0,0,0,0,1,0
787743,39,44791.93,40466.0,0.0,147720.4,192512.33,0,0,1,0,0,0
6088501,522,87142.99,0.0,0.0,2091278.63,2178421.61,0,0,1,0,0,0
1303082,136,20398.15,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5723865,398,42184.47,144.0,0.0,44317.06,86501.53,0,0,1,0,0,0
2371020,191,10415.9,11270.0,854.1,0.0,0.0,0,0,0,0,1,0
4525776,326,111034.58,6737.0,0.0,2085785.11,2196819.69,0,0,1,0,0,0
187781,13,21998.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4086099,301,32225.04,0.0,0.0,495791.95,528017.0,0,0,1,0,0,0
5132375,356,7452.25,354.0,0.0,0.0,0.0,0,0,0,0,1,0
233605,14,369045.73,3053.0,372098.73,0.0,100738.24,0,1,0,0,0,0
3049707,234,2804.13,8360482.34,8363286.47,1791031.34,1788227.21,0,1,0,0,0,0
2281540,187,35400.73,0.0,0.0,93543.33,128944.06,0,0,1,0,0,0
1992636,179,80574.77,0.0,0.0,847347.7,927922.47,0,0,1,0,0,0
2625190,208,3809.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0
868283,42,75643.12,0.0,0.0,4108263.87,4183906.98,0,0,1,0,0,0
483329,19,9016.35,13280.0,4263.65,0.0,0.0,0,0,0,0,1,0
2613447,208,8564.89,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4943588,350,271829.62,8249286.58,8521116.21,959657.84,687828.22,0,1,0,0,0,0
5304621,373,262517.37,20830645.9,21093163.27,3616740.19,3354222.83,0,1,0,0,0,0
2471281,204,434380.12,40487.0,0.0,61505.81,495885.93,0,0,0,0,0,1
2685879,210,730227.5,0.0,0.0,2290343.88,3020571.38,0,0,1,0,0,0
3891011,284,446105.14,117693.0,0.0,484673.29,930778.42,0,0,0,0,0,1
4454136,323,340323.59,930.0,0.0,2700728.19,3041051.78,0,0,1,0,0,0
2393704,201,4405.83,20309.0,15903.17,0.0,0.0,0,0,0,0,1,0
5730471,399,239904.95,0.0,0.0,6214882.02,6454786.97,0,0,1,0,0,0
63654,9,72269.03,6619788.19,6692057.22,5313522.96,8629955.83,0,1,0,0,0,0
4495522,325,152343.49,161001.0,8657.51,303.0,0.0,0,0,1,0,0,0
1957159,178,232666.1,0.0,0.0,4481286.9,4713953.0,0,0,1,0,0,0
398046,18,126727.71,263762.59,390490.3,2340757.16,2214029.44,0,1,0,0,0,0
5869700,403,4589.15,11695.0,7105.85,0.0,0.0,0,0,0,0,1,0
3254353,251,256128.44,1668366.89,1924495.32,1549076.57,1292948.13,0,1,0,0,0,0
4587545,328,160064.43,6551706.17,6711770.6,631047.24,470982.81,0,1,0,0,0,0
3330921,253,19386.76,274114.92,254728.16,0.0,0.0,0,0,0,0,1,0
3948695,287,3426.04,30835.0,27408.96,0.0,0.0,0,0,0,0,1,0
4883952,348,144028.6,75428.0,219456.6,0.0,0.0,0,1,0,0,0,0
5343371,375,142930.15,10182.0,153112.15,0.0,0.0,0,1,0,0,0,0
5694624,397,78048.94,827219.02,905267.96,132308.73,54259.79,0,1,0,0,0,0
2435362,203,19033.04,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4468364,324,12267.25,66483.0,54215.75,0.0,0.0,0,0,0,0,1,0
5806864,401,21550.19,5949593.81,5971144.0,247896.53,226346.33,0,1,0,0,0,0
4286454,307,21666.98,100669.0,79002.02,0.0,0.0,0,0,0,0,1,0
4530561,326,166260.1,14544.0,180804.1,0.0,0.0,0,1,0,0,0,0
1226781,133,43063.94,59541.0,16477.06,0.0,0.0,0,0,0,0,1,0
5195973,369,59668.11,0.0,0.0,181755.51,241423.61,0,0,1,0,0,0
1790802,162,3735.33,67073.27,63337.94,0.0,0.0,0,0,0,0,1,0
822879,40,27140.74,1757198.14,1784338.88,603086.94,575946.21,0,1,0,0,0,0
3238739,250,41469.1,50116.0,8646.9,0.0,0.0,0,0,0,0,1,0
4942223,350,3183.97,121589.0,118405.03,0.0,0.0,0,0,0,0,1,0
442090,19,275406.74,411429.49,686836.23,1177531.76,902125.01,0,1,0,0,0,0
3428184,256,401086.56,6005464.81,6406551.37,464854.38,63767.82,0,1,0,0,0,0
4535701,326,102994.92,32338.0,135332.92,120361.37,17366.45,0,1,0,0,0,0
3893759,284,234877.05,201999.0,0.0,1885108.18,2119985.23,0,0,1,0,0,0
4119989,302,261168.24,0.0,0.0,630186.07,891354.31,0,0,1,0,0,0
3854007,283,5886.73,59057.0,53170.27,0.0,0.0,0,0,0,0,1,0
692022,36,303909.39,78768.0,0.0,0.0,0.0,0,0,1,0,0,0
6011540,448,1548.5,69.0,0.0,0.0,0.0,0,0,0,0,1,0
182905,13,352447.27,0.0,0.0,598601.04,951048.31,0,0,1,0,0,0
5773454,400,74449.42,0.0,0.0,1283616.52,1358065.94,0,0,1,0,0,0
3532382,259,54787.69,212.0,0.0,0.0,54787.69,0,0,1,0,0,0
1635554,157,165762.13,0.0,0.0,3808406.02,3974168.15,0,0,1,0,0,0
5359988,375,683.12,21800.0,21116.88,0.0,0.0,0,0,0,0,1,0
3163062,237,199226.6,25706344.85,25905571.45,547260.24,348033.64,0,1,0,0,0,0
2218168,186,31407.88,82687.0,51279.12,0.0,0.0,0,0,0,0,1,0
2269834,187,86136.65,195923.0,109786.35,513479.04,599615.69,0,0,1,0,0,0
630788,34,417532.49,0.0,0.0,697081.06,1114613.55,0,0,0,0,0,1
478090,19,228508.74,125.0,0.0,0.0,228508.74,0,0,1,0,0,0
3278772,251,17470.01,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2249547,187,4662.96,30013.0,25350.04,0.0,0.0,0,0,0,0,1,0
5336836,374,169599.53,205094.0,35494.47,125134.39,294733.92,0,0,1,0,0,0
4859789,348,240583.99,322901.2,563485.19,737053.71,496469.72,0,1,0,0,0,0
2618797,208,405251.45,136.0,0.0,0.0,405251.45,0,0,1,0,0,0
6008044,431,1958.17,41836.0,39877.83,0.0,0.0,0,0,0,0,1,0
5752502,399,2521629.48,53091.0,0.0,167672.1,2689301.58,0,0,0,0,0,1
5336862,374,11779.1,0.0,0.0,146246.94,158026.04,0,0,1,0,0,0
5763669,400,99806.04,0.0,0.0,245449.32,345255.36,0,0,1,0,0,0
6153656,547,4085299.65,0.0,0.0,4373329.95,8458629.59,0,0,0,0,0,1
4054938,300,158855.57,190.0,0.0,302681.73,461537.31,0,0,1,0,0,0
778724,39,65674.58,891112.36,956786.94,1032332.94,966658.36,0,1,0,0,0,0
3169047,238,50082.58,4116260.98,4166343.57,3520186.3,3470103.72,0,1,0,0,0,0
120703,11,2705.66,11405.07,8699.41,0.0,0.0,0,0,0,0,1,0
1611548,156,10752.78,961.0,0.0,0.0,10752.78,0,0,1,0,0,0
1299094,136,195142.74,2123617.42,2318760.16,4555091.0,4359948.26,0,1,0,0,0,0
3578227,261,31663.05,9105892.56,9137555.61,2132640.4,2100977.35,0,1,0,0,0,0
5803679,401,77566.11,166238.0,88671.89,0.0,77566.11,0,0,1,0,0,0
3873166,283,228253.24,11593.0,0.0,431281.16,659534.4,0,0,0,0,0,1
1809669,163,394102.65,27584.0,0.0,978976.71,1373079.37,0,0,0,0,0,1
4714456,332,1831.11,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1334230,137,42570.23,98.0,42668.23,297911.77,255341.54,0,1,0,0,0,0
4468966,324,86058.45,198964.0,112905.55,0.0,86058.45,0,0,1,0,0,0
1126322,131,101127.3,0.0,0.0,314328.97,415456.26,0,0,1,0,0,0
3493246,258,9957.24,345.0,0.0,0.0,0.0,0,0,0,0,1,0
675961,36,102955.12,24800.0,0.0,0.0,0.0,0,0,1,0,0,0
3248079,250,169100.26,561178.0,730278.26,0.0,0.0,0,1,0,0,0,0
720286,37,270761.59,9896230.19,10166991.78,877483.04,419715.5,0,1,0,0,0,0
5866384,403,228879.26,2343.0,231222.26,0.0,0.0,0,1,0,0,0,0
3422301,256,16972.71,49167.0,32194.29,0.0,0.0,0,0,0,0,1,0
2294522,187,235764.23,10637.0,0.0,626764.84,862529.06,0,0,1,0,0,0
